t,x_px,y_px,x_cm,y_cm
0, 823.09, 1673.87, 28.535521626381552, 58.03102161944779
0.033, 823.56, 1674.2, 28.551815950409782, 58.04246231504209
0.066, 822.91, 1673.85, 28.52928124696648, 58.03032824395723
0.099, 823.16, 1673.83, 28.53794844059852, 58.029634868466665
0.132, 822.84, 1673.77, 28.526854432749513, 58.027554741994976
0.165, 823.1, 1673.41, 28.535868314126834, 58.01507398316485
0.198, 823.43, 1673.78, 28.547309009721122, 58.02790142974026
0.231, 823.23, 1673.69, 28.540375254815494, 58.02478124003273
0.264, 823.38, 1673.6, 28.545575570994718, 58.02166105032519
0.29700000000000004, 823.42, 1673.41, 28.54696232197584, 58.01507398316485
0.33000000000000007, 823.48, 1673.27, 28.549042448447533, 58.0102203547309
0.3630000000000001, 823.47, 1673.23, 28.548695760702252, 58.00883360374978
0.39600000000000013, 823.13, 1673.36, 28.536908377362675, 58.01334054443843
0.42900000000000016, 822.64, 1673.3, 28.519920677843878, 58.011260417966746
0.4620000000000002, 822.5, 1673.48, 28.515067049409936, 58.017500797381814
0.4950000000000002, 822.51, 1673.25, 28.515413737155217, 58.009526979240334
0.5280000000000002, 822.36, 1673.16, 28.510213420975994, 58.006406789532804
0.5610000000000003, 822.82, 1673.03, 28.52616105725895, 58.00189984884414
0.5940000000000003, 823.08, 1673.09, 28.53517493863627, 58.00397997531583
0.6270000000000003, 822.97, 1672.91, 28.531361373438173, 57.99773959590077
0.6600000000000004, 822.81, 1672.73, 28.525814369513665, 57.99149921648569
0.6930000000000004, 822.82, 1672.8, 28.52616105725895, 57.99392603070267
0.7260000000000004, 822.75, 1672.71, 28.523734243041975, 57.99080584099514
0.7590000000000005, 822.98, 1672.69, 28.531708061183455, 57.99011246550457
0.7920000000000005, 822.83, 1672.8, 28.52650774500423, 57.99392603070267
0.8250000000000005, 822.72, 1672.7, 28.522694179806134, 57.99045915324985
0.8580000000000005, 822.88, 1672.7, 28.528241183730636, 57.99045915324985
0.8910000000000006, 822.98, 1672.69, 28.531708061183455, 57.99011246550457
0.9240000000000006, 823.01, 1672.7, 28.532748124419296, 57.99045915324985
0.9570000000000006, 823.12, 1672.78, 28.536561689617397, 57.993232655212104
0.9900000000000007, 822.99, 1672.73, 28.532054748928736, 57.99149921648569
1.0230000000000006, 822.89, 1672.9, 28.528587871475917, 57.99739290815548
1.0560000000000005, 823.0, 1673.02, 28.532401436674018, 58.00155316109886
1.0890000000000004, 823.05, 1673.07, 28.534134875400422, 58.003286599825266
1.1220000000000003, 823.05, 1673.07, 28.534134875400422, 58.003286599825266
1.1550000000000002, 823.05, 1673.06, 28.534134875400422, 58.00293991207999
1.1880000000000002, 823.17, 1672.99, 28.5382951283438, 58.00051309786301
1.221, 823.36, 1672.81, 28.544882195504155, 57.994272718447945
1.254, 823.43, 1672.76, 28.547309009721122, 57.99253927972154
1.287, 823.33, 1672.8, 28.54384213226831, 57.99392603070267
1.3199999999999998, 823.37, 1672.82, 28.545228883249436, 57.99461940619323
1.3529999999999998, 823.11, 1672.7, 28.536215001872115, 57.99045915324985
1.3859999999999997, 823.07, 1672.68, 28.53482825089099, 57.98976577775929
1.4189999999999996, 823.1, 1672.72, 28.535868314126834, 57.991152528740415
1.4519999999999995, 822.93, 1672.53, 28.529974622457043, 57.98456546158006
1.4849999999999994, 822.7, 1672.44, 28.52200080431557, 57.98144527187253
1.5179999999999993, 822.59, 1672.3, 28.518187239117474, 57.97659164343859
1.5509999999999993, 822.53, 1672.43, 28.51610711264578, 57.98109858412725
1.5839999999999992, 822.59, 1672.45, 28.518187239117474, 57.981791959617816
1.616999999999999, 823.81, 1674.72, 28.56048314404182, 58.06049007779673
1.649999999999999, 823.79, 1674.86, 28.55978976855126, 58.06534370623067
1.682999999999999, 824.95, 1676.89, 28.600005547003924, 58.13572131852283
1.7159999999999989, 825.15, 1677.04, 28.606939301909556, 58.14092163470205
1.7489999999999988, 825.03, 1676.98, 28.602779048966177, 58.138841508230364
1.7819999999999987, 823.42, 1674.85, 28.54696232197584, 58.064997018485386
1.8149999999999986, 823.67, 1674.78, 28.55562951560788, 58.06257020426842
1.8479999999999985, 822.51, 1671.95, 28.515413737155217, 57.96445757235373
1.8809999999999985, 822.48, 1671.82, 28.514373673919376, 57.959950631665066
1.9139999999999984, 821.37, 1666.96, 28.47589133419312, 57.79146038745822
1.9469999999999983, 821.52, 1661.01, 28.481091650372342, 57.585181179015684
1.9799999999999982, 818.59, 1654.78, 28.37951214100484, 57.369194713705255
2.012999999999998, 816.1, 1653.83, 28.293186892429727, 57.33625937790351
2.045999999999998, 812.36, 1649.06, 28.163525675694416, 57.1708893234042
2.078999999999998, 809.93, 1635.47, 28.07928055359099, 56.69974067756653
2.111999999999998, 814.18, 1628.98, 28.226622845335662, 56.47474033087878
2.144999999999998, 815.43, 1622.75, 28.269958813495858, 56.25875386556836
2.1779999999999977, 817.6, 1615.25, 28.345190054221963, 55.99873805660717
2.2109999999999976, 818.61, 1602.2, 28.380205516495405, 55.54631054901471
2.2439999999999976, 816.45, 1584.62, 28.305320963514582, 54.93683349280969
2.2769999999999975, 812.92, 1579.27, 28.182940189430184, 54.75135554908405
2.3099999999999974, 807.5, 1570.61, 27.99503543148757, 54.4511239616702
2.3429999999999973, 802.71, 1559.06, 27.828972001497693, 54.05069961586997
2.3759999999999972, 799.3, 1543.55, 27.71075148035667, 53.512986922938246
2.408999999999997, 803.76, 1537.8, 27.865374214752258, 53.31364146940134
2.441999999999997, 809.54, 1530.08, 28.06575973152501, 53.04599853004396
2.474999999999997, 810.42, 1519.67, 28.096268253109788, 52.68509658720584
2.507999999999997, 811.81, 1501.05, 28.144457849703926, 52.039564005491535
2.540999999999997, 809.53, 1496.35, 28.065413043779728, 51.87662076520919
2.5739999999999967, 804.57, 1487.93, 27.893455922120065, 51.5847096836821
2.6069999999999967, 800.54, 1476.01, 27.75374076077159, 51.17145789130646
2.6399999999999966, 799.23, 1461.9, 27.708324666139703, 50.68228148271415
2.6729999999999965, 803.37, 1457.71, 27.851853392686277, 50.53701931744117
2.7059999999999964, 809.97, 1447.29, 28.080667304572117, 50.17577068685776
2.7389999999999963, 812.46, 1437.78, 28.16699255314723, 49.846070641094975
2.7719999999999962, 807.31, 1421.55, 27.988448364327216, 49.283396430502975
2.804999999999996, 800.77, 1418.68, 27.761714578913065, 49.18389704760716
2.837999999999996, 791.98, 1410.18, 27.456976050810557, 48.88921246411782
2.870999999999996, 784.9, 1397.43, 27.211521127151197, 48.447185588883805
2.903999999999996, 783.45, 1381.84, 27.16125140408537, 47.90669939398982
2.936999999999996, 782.34, 1374.7, 27.122769064359115, 47.65916434385878
2.9699999999999958, 782.16, 1363.16, 27.116528684944043, 47.25908668580383
3.0029999999999957, 778.15, 1357.26, 26.97750689908613, 47.054540916087696
3.0359999999999956, 770.45, 1345.01, 26.710557335219317, 46.62984842811776
3.0689999999999955, 764.46, 1339.93, 26.50289137579565, 46.45373105351472
3.1019999999999954, 753.66, 1339.42, 26.12846861089154, 46.43604997850536
3.1349999999999953, 739.77, 1329.16, 25.646919332695425, 46.08034835184646
3.1679999999999953, 732.37, 1314.56, 25.39037040118706, 45.57418424373535
3.200999999999995, 732.08, 1304.74, 25.380316456573894, 45.23373687786884
3.233999999999995, 728.74, 1293.95, 25.264522749649846, 44.85966080071002
3.266999999999995, 723.72, 1280.16, 25.090485501518494, 44.38157839996672
3.299999999999995, 715.59, 1273.21, 24.80862836460457, 44.14063041699602
3.332999999999995, 711.58, 1266.44, 24.669606578746656, 43.90592281344039
3.3659999999999948, 697.83, 1271.14, 24.19291092898448, 44.068866053722736
3.3989999999999947, 690.73, 1266.53, 23.94676262983456, 43.90904300314792
3.4319999999999946, 683.39, 1256.05, 23.69229382479788, 43.54571424609283
3.4649999999999945, 679.23, 1246.58, 23.548071722760746, 43.21740095131117
3.4979999999999944, 668.56, 1238.75, 23.178155898545295, 42.945944446755696
3.5309999999999944, 661.42, 1230.68, 22.93062084841425, 42.666167436313465
3.5639999999999943, 651.13, 1229.88, 22.573879158519503, 42.63843241669094
3.596999999999994, 646.97, 1230.31, 22.42965705648237, 42.65333998973804
3.629999999999994, 636.39, 1233.76, 22.062861421974457, 42.77294726186019
3.662999999999994, 626.56, 1238.65, 21.722067368362662, 42.94247756930288
3.695999999999994, 615.0, 1237.35, 21.321296334817156, 42.89740816241627
3.728999999999994, 606.95, 1228.11, 21.042212699865487, 42.57706868577609
3.761999999999994, 599.07, 1218.65, 20.769022756583603, 42.249102078739725
3.7949999999999937, 589.6, 1211.25, 20.440709461801944, 41.99255314723135
3.8279999999999936, 579.61, 1211.16, 20.094368404265648, 41.98943295752382
3.8609999999999935, 569.88, 1215.87, 19.75704122810667, 42.15272288555144
3.8939999999999935, 560.32, 1224.91, 19.42560774361748, 42.466128607285995
3.9269999999999934, 542.68, 1232.51, 18.81405056094077, 42.72961129369999
3.9599999999999933, 530.06, 1229.73, 18.376530626395414, 42.63323210051171
3.992999999999993, 523.82, 1226.97, 18.160197473339714, 42.537546282814
4.025999999999994, 509.09, 1225.25, 17.649526424539943, 42.47791599062556
4.058999999999994, 501.51, 1226.69, 17.38673711361651, 42.527839025946115
4.091999999999994, 498.43, 1229.13, 17.27995728806978, 42.61243083579482
4.124999999999995, 491.57, 1231.92, 17.042129494806616, 42.70915671672838
4.157999999999995, 483.93, 1245.02, 16.77726005741149, 43.163317663047245
4.190999999999995, 473.54, 1250.94, 16.41705149006393, 43.36855680825394
4.223999999999996, 458.73, 1258.47, 15.90360693930191, 43.629612680450975
4.256999999999996, 451.5, 1258.16, 15.652951699463328, 43.61886536034724
4.2899999999999965, 435.41, 1261.7, 15.095131117305266, 43.741592822176926
4.322999999999997, 417.64, 1266.02, 14.479066993939897, 43.891361928138565
4.355999999999997, 416.07, 1273.76, 14.42463701793069, 44.15969824298651
4.388999999999998, 405.79, 1277.36, 14.068242015781227, 44.28450583128787
4.421999999999998, 401.55, 1290.26, 13.921246411781837, 44.731733022701114
4.454999999999998, 395.5, 1302.57, 13.71150032588648, 45.15850563714274
4.487999999999999, 390.43, 1309.18, 13.53572963902872, 45.38766623677387
4.520999999999999, 385.78, 1311.15, 13.374519837472784, 45.45596372259433
4.553999999999999, 372.87, 1322.43, 12.926945958314265, 45.84702749927196
4.587, 363.15, 1330.67, 12.58996546990057, 46.13269820138398
4.62, 359.98, 1337.17, 12.48006545464631, 46.35804523581701
4.6530000000000005, 355.3, 1337.4, 12.317815589854531, 46.36601905395848
4.686000000000001, 354.18, 1346.17, 12.278986562382993, 46.67006420657043
4.719000000000001, 357.64, 1362.82, 12.398940522250419, 47.247299302464256
4.752000000000002, 357.34, 1375.07, 12.388539889891971, 47.67199179043419
4.785000000000002, 354.7, 1380.78, 12.297014325137635, 47.86995049298997
4.818000000000002, 346.97, 1389.41, 12.029024698034975, 48.16914201716798
