t,x_px,y_px,x_cm,y_cm
0, 746.91, 1619.47, 25.894454382826474, 56.145040285116
0.033, 747.14, 1620.03, 25.90242820096795, 56.16445479885177
0.066, 747.19, 1620.35, 25.90416163969436, 56.175548806700775
0.099, 747.2, 1620.02, 25.904508327439643, 56.164108111106486
0.132, 748.86, 1620.61, 25.962058493156384, 56.184562688078096
0.165, 748.11, 1620.29, 25.936056912260266, 56.17346868022909
0.198, 747.63, 1619.96, 25.91941590048675, 56.1620279846348
0.231, 747.85, 1620.05, 25.927043030882945, 56.165148174342335
0.264, 747.62, 1619.97, 25.91906921274147, 56.16237467238008
0.29700000000000004, 747.59, 1619.96, 25.918029149505625, 56.1620279846348
0.33000000000000007, 747.61, 1620.06, 25.918722524996188, 56.16549486208761
0.3630000000000001, 747.59, 1620.01, 25.918029149505625, 56.16376142336121
0.39600000000000013, 747.47, 1619.97, 25.913868896562246, 56.16237467238008
0.42900000000000016, 747.32, 1619.92, 25.908668580383022, 56.16064123365368
0.4620000000000002, 747.38, 1619.89, 25.910748706854708, 56.15960117041783
0.4950000000000002, 747.15, 1619.72, 25.902774888713232, 56.15370747874804
0.5280000000000002, 747.3, 1619.76, 25.907975204892455, 56.155094229729166
0.5610000000000003, 747.18, 1619.73, 25.903814951949077, 56.154054166493324
0.5940000000000003, 747.18, 1619.75, 25.903814951949077, 56.15474754198389
0.6270000000000003, 747.14, 1619.7, 25.90242820096795, 56.153014103257476
0.6600000000000004, 747.15, 1619.56, 25.902774888713232, 56.148160474823534
0.6930000000000004, 747.1, 1619.35, 25.901041449986828, 56.14088003217262
0.7260000000000004, 747.08, 1619.29, 25.900348074496264, 56.13879990570093
0.7590000000000005, 747.01, 1619.44, 25.89792126027929, 56.144000221880155
0.7920000000000005, 746.92, 1619.42, 25.894801070571756, 56.1433068463896
0.8250000000000005, 746.99, 1619.3, 25.89722788478873, 56.13914659344621
0.8580000000000005, 747.15, 1619.22, 25.902774888713232, 56.13637309148396
