t,x_px,y_px,x_cm,y_cm
0, 692.66, 1546.77, 24.013673364673902, 53.62462037691891
0.033, 692.57, 1546.49, 24.010553174966372, 53.614913120051035
0.066, 692.68, 1546.76, 24.014366740164466, 53.624273689173634
0.099, 692.76, 1546.62, 24.01714024212672, 53.61942006073969
0.132, 692.68, 1546.46, 24.014366740164466, 53.61387305681519
0.165, 692.62, 1546.49, 24.01228661369278, 53.614913120051035
0.198, 692.47, 1546.51, 24.007086297513556, 53.61560649554159
0.231, 692.51, 1546.64, 24.008473048494682, 53.62011343623026
0.264, 692.49, 1546.68, 24.00777967300412, 53.62150018721138
0.29700000000000004, 692.64, 1546.46, 24.012979989183343, 53.61387305681519
0.33000000000000007, 692.72, 1546.42, 24.015753491145595, 53.61248630583406
0.3630000000000001, 692.78, 1546.61, 24.017833617617285, 53.61907337299441
0.39600000000000013, 692.69, 1546.54, 24.01471342790975, 53.61664655877744
0.42900000000000016, 692.67, 1546.35, 24.014020052419184, 53.610059491617086
0.4620000000000002, 692.58, 1546.35, 24.010899862711653, 53.610059491617086
0.4950000000000002, 692.51, 1546.41, 24.008473048494682, 53.61213961808878
0.5280000000000002, 692.54, 1546.47, 24.009513111730524, 53.61421974456047
0.5610000000000003, 692.4, 1546.59, 24.004659483296585, 53.618379997503844
0.5940000000000003, 692.41, 1546.61, 24.005006171041863, 53.61907337299441
0.6270000000000003, 692.64, 1546.83, 24.012979989183343, 53.6267005033906
0.6600000000000004, 692.79, 1546.94, 24.018180305362563, 53.6305140685887
0.6930000000000004, 692.92, 1547.18, 24.022687246051223, 53.63883457447546
0.7260000000000004, 692.91, 1547.22, 24.022340558305945, 53.64022132545659
0.7590000000000005, 692.97, 1547.29, 24.024420684777635, 53.642648139673554
0.7920000000000005, 692.9, 1547.37, 24.021993870560664, 53.64542164163581
0.8250000000000005, 693.04, 1547.44, 24.026847498994606, 53.64784845585278
0.8580000000000005, 693.11, 1547.29, 24.029274313211577, 53.642648139673554
0.8910000000000006, 693.33, 1547.25, 24.03690144360777, 53.641261388692435
0.9240000000000006, 693.3, 1547.25, 24.035861380371927, 53.641261388692435
0.9570000000000006, 693.45, 1547.36, 24.04106169655115, 53.64507495389053
0.9900000000000007, 693.5, 1547.45, 24.042795135277558, 53.648195143598066
1.0230000000000006, 693.15, 1547.45, 24.030661064192703, 53.648195143598066
1.0560000000000005, 693.26, 1547.56, 24.0344746293908, 53.65200870879616
1.0890000000000004, 693.58, 1547.52, 24.04556863723981, 53.650621957815034
1.1220000000000003, 693.77, 1547.67, 24.05215570440016, 53.65582227399426
1.1550000000000002, 693.47, 1547.63, 24.041755072041713, 53.654435523013134
1.1880000000000002, 693.51, 1547.54, 24.04314182302284, 53.6513153333056
1.221, 693.42, 1547.7, 24.040021633315305, 53.6568623372301
1.254, 693.44, 1547.83, 24.040715008805872, 53.66136927791876
1.287, 693.36, 1547.71, 24.037941506843616, 53.65720902497539
1.3199999999999998, 693.28, 1547.95, 24.035168004881363, 53.665529530862145
1.3529999999999998, 693.27, 1547.75, 24.034821317136082, 53.65859577595651
1.3859999999999997, 693.29, 1547.95, 24.035514692626645, 53.665529530862145
1.4189999999999996, 693.37, 1547.86, 24.038288194588898, 53.66240934115461
1.4519999999999995, 693.58, 1547.9, 24.04556863723981, 53.66379609213574
1.4849999999999994, 693.12, 1547.29, 24.02962100095686, 53.642648139673554
1.5179999999999993, 692.2, 1546.13, 23.997725728390954, 53.6024323612209
1.5509999999999993, 694.99, 1537.09, 24.094451609324512, 53.289026639486345
1.5839999999999992, 698.87, 1529.39, 24.228966454493765, 53.022077075619535
1.616999999999999, 701.94, 1522.24, 24.335399592295214, 52.7741953377432
1.649999999999999, 702.91, 1511.56, 24.369028303587523, 52.40393282578247
1.682999999999999, 697.96, 1499.24, 24.197417869673142, 51.97681352359557
1.7159999999999989, 693.51, 1493.29, 24.04314182302284, 51.77053431515303
1.7489999999999988, 688.36, 1485.31, 23.864597634202827, 51.49387749441833
1.7819999999999987, 684.15, 1473.68, 23.71864209343928, 51.09067964665585
1.8149999999999986, 682.59, 1466.19, 23.664558805175357, 50.83101052543995
1.8479999999999985, 685.41, 1451.09, 23.76232474934476, 50.30751203006476
1.8809999999999985, 687.96, 1441.07, 23.850730124391564, 49.960130909292616
1.9139999999999984, 691.66, 1432.0, 23.979004590145745, 49.64568512432223
1.9469999999999983, 691.2, 1420.02, 23.963056953862797, 49.23035320547489
1.9799999999999982, 689.26, 1412.71, 23.89579953127817, 48.97692446367406
2.012999999999998, 683.53, 1405.31, 23.69714745323182, 48.72037553216569
2.045999999999998, 680.42, 1393.1, 23.58932756444925, 48.297069795176874
2.078999999999998, 678.25, 1385.14, 23.514096323723148, 48.021106349932744
2.111999999999998, 681.23, 1370.6, 23.61740927181706, 47.517022368293325
2.144999999999998, 684.8, 1358.94, 23.74117679688258, 47.11278445729501
2.1779999999999977, 687.7, 1348.63, 23.841716243014243, 46.7553493919097
2.2109999999999976, 689.11, 1337.9, 23.890599215098945, 46.38335344122256
2.2439999999999976, 686.51, 1330.85, 23.800460401325733, 46.13893858079904
2.2769999999999975, 681.43, 1323.37, 23.624343026722688, 45.87961614732842
2.3099999999999974, 677.45, 1309.38, 23.486361304100623, 45.3945999916795
2.3429999999999973, 675.26, 1301.27, 23.410436687883955, 45.113436230256134
2.3759999999999972, 678.14, 1289.52, 23.51028275852505, 44.70607812955028
2.408999999999997, 681.31, 1277.92, 23.62018277377931, 44.30392034502365
2.441999999999997, 684.28, 1268.51, 23.72314903412794, 43.97768717671368
2.474999999999997, 685.18, 1257.0, 23.75435093120328, 43.57864958189458
2.507999999999997, 682.56, 1250.49, 23.66351874193951, 43.35295585971627
2.540999999999997, 678.22, 1242.69, 23.513056260487303, 43.08253941839664
2.5739999999999967, 674.94, 1231.35, 23.399342680034948, 42.68939551524733
2.6069999999999967, 672.96, 1221.55, 23.330698506469194, 42.34964152487138
2.6399999999999966, 674.94, 1208.98, 23.399342680034948, 41.913855029052435
2.6729999999999965, 678.7, 1200.31, 23.529697272260822, 41.6132767538933
2.7059999999999964, 681.43, 1192.02, 23.624343026722688, 41.32587261305487
2.7389999999999963, 682.41, 1180.82, 23.658318425760285, 40.9375823383395
2.7719999999999962, 678.84, 1171.08, 23.534550900694764, 40.599908474435246
2.804999999999996, 674.47, 1162.26, 23.38304835600671, 40.29412988309689
2.837999999999996, 672.12, 1152.9, 23.30157673586554, 39.969630153513336
2.870999999999996, 668.59, 1143.5, 23.179195961781144, 39.643743672948645
2.903999999999996, 669.67, 1132.28, 23.216638238271553, 39.254760022742715
2.936999999999996, 672.6, 1120.63, 23.318217747639057, 38.85086879948968
2.9699999999999958, 675.64, 1111.63, 23.423610822204655, 38.538849828736254
3.0029999999999957, 675.67, 1100.6, 23.4246508854405, 38.15645324569067
3.0359999999999956, 672.72, 1092.37, 23.322378000582436, 37.87112923132393
3.0689999999999955, 668.65, 1085.52, 23.181276088252833, 37.63364812580605
3.1019999999999954, 663.66, 1074.08, 23.008278903357322, 37.237037345203916
3.1349999999999953, 658.94, 1062.61, 22.84464228758442, 36.839386501365944
3.1679999999999953, 658.45, 1051.59, 22.827654588065624, 36.457336606065645
3.200999999999995, 663.62, 1040.49, 23.0068921523762, 36.072513208803095
3.233999999999995, 665.77, 1031.31, 23.081430017611737, 35.754253858634605
3.266999999999995, 664.86, 1018.44, 23.049881432791114, 35.30806673045721
3.299999999999995, 661.08, 1009.98, 22.918833465074677, 35.014768897949
3.332999999999995, 656.04, 1003.87, 22.744102841452758, 34.80294268558195
3.3659999999999948, 649.84, 996.5, 22.52915643937818, 34.547433817309425
3.3989999999999947, 645.3, 985.15, 22.37176020302034, 34.15394322641483
3.4319999999999946, 643.45, 973.22, 22.307622970143253, 33.74034474629391
3.4649999999999945, 647.9, 962.82, 22.461899016793552, 33.379789491201066
3.4979999999999944, 651.04, 954.86, 22.57075896881197, 33.10382604595693
3.5309999999999944, 649.42, 944.03, 22.514595554076354, 32.72836321781698
3.5639999999999943, 645.88, 933.77, 22.391868092246675, 32.37266159115808
3.596999999999994, 640.96, 928.21, 22.22129772156814, 32.17990320478152
3.629999999999994, 635.49, 919.78, 22.031659524899116, 31.887645435509146
3.662999999999994, 631.44, 907.19, 21.891250988060076, 31.451165564199638
3.695999999999994, 628.99, 897.39, 21.806312490466087, 31.111411573823688
3.728999999999994, 631.93, 885.69, 21.90823868757887, 30.705786911844243
