t,x_px,y_px,x_cm,y_cm
0, 633.77, 995.51, 21.972029232710682, 34.513111730526546
0.017, 634.02, 996.0, 21.98069642634272, 34.53009943004535
0.034, 634.28, 995.76, 21.989710307720042, 34.52177892415859
0.051000000000000004, 634.61, 995.73, 22.001151003314334, 34.52073886092275
0.068, 632.98, 991.52, 21.944640900833438, 34.374783320159196
0.085, 633.85, 979.88, 21.974802734672934, 33.97123878465144
0.10200000000000001, 632.55, 937.54, 21.929733327786327, 32.50336287112923
0.11900000000000001, 631.97, 922.94, 21.90962543856, 31.997198763018126
0.136, 634.79, 918.49, 22.007391382729402, 31.842922716367823
0.15300000000000002, 632.89, 918.83, 21.941520711125904, 31.854710099707397
0.17000000000000004, 633.6, 922.93, 21.966135541040895, 31.99685207527284
0.18700000000000006, 636.23, 925.5, 22.057314418049952, 32.08595082581021
0.20400000000000007, 636.24, 928.17, 22.057661105795233, 32.17851645380039
0.22100000000000009, 636.21, 930.15, 22.05662104255939, 32.24716062736614
0.2380000000000001, 636.28, 932.3, 22.059047856776356, 32.32169849260168
0.30600000000000016, 637.63, 995.83, 22.10585070238937, 34.524205738375564
0.3230000000000002, 640.65, 1002.35, 22.21055040146441, 34.75024614829915
0.3400000000000002, 640.67, 1006.06, 22.21124377695497, 34.878867301798614
0.3570000000000002, 639.78, 1007.77, 22.18038856762491, 34.938150906241766
0.3740000000000002, 641.24, 1007.55, 22.231004978436022, 34.93052377584557
0.39100000000000024, 640.57, 1005.91, 22.207776899502157, 34.873666985619394
0.40800000000000025, 641.28, 1004.64, 22.23239172941715, 34.82963764196863
0.42500000000000027, 640.71, 1003.02, 22.2126305279361, 34.77347422723302
0.4420000000000003, 641.56, 1001.59, 22.24209898628503, 34.72389787965775
0.4590000000000003, 641.87, 1000.63, 22.25284630638876, 34.69061585611072
0.4760000000000003, 641.67, 1000.99, 22.24591255148313, 34.703096614940854
0.4930000000000003, 642.75, 1001.13, 22.28335482797354, 34.707950243374796
0.5100000000000003, 647.33, 1001.59, 22.442137815312506, 34.72389787965775
0.5270000000000004, 650.05, 1002.57, 22.536436882029093, 34.75787327869535
0.5440000000000004, 647.78, 1003.44, 22.457738763850173, 34.78803511253484
0.5610000000000004, 643.53, 1004.1, 22.310396472105502, 34.810916503723426
0.5780000000000004, 640.97, 1004.06, 22.22164440931342, 34.8095297527423
0.5950000000000004, 644.47, 1004.02, 22.342985120161973, 34.808143001761174
0.6120000000000004, 647.12, 1003.72, 22.43485737266159, 34.79774236940273
0.6290000000000004, 647.98, 1003.05, 22.46467251875581, 34.77451429046886
0.6460000000000005, 646.51, 1002.79, 22.413709420199414, 34.76550040909154
0.6630000000000005, 640.76, 1002.68, 22.214363966662507, 34.76168684389344
0.6800000000000005, 639.8, 1001.85, 22.181081943115473, 34.73291176103507
0.6970000000000005, 639.78, 1001.43, 22.18038856762491, 34.71835087573324
0.7140000000000005, 643.17, 1001.03, 22.297915713275366, 34.70448336592198
0.7310000000000005, 641.57, 1000.4, 22.242445674030314, 34.68264203796924
0.7480000000000006, 639.4, 1000.65, 22.16721443330421, 34.69130923160128
0.7650000000000006, 642.85, 1001.56, 22.28682170542636, 34.7228578164219
0.7820000000000006, 640.77, 1001.83, 22.21471065440779, 34.732218385544506
0.7990000000000006, 644.22, 1002.13, 22.334317926529934, 34.74261901790295
0.8160000000000006, 649.23, 1002.45, 22.508008486916005, 34.75371302575196
0.8330000000000006, 649.31, 1002.46, 22.510781988878254, 34.75405971349725
0.8500000000000006, 646.65, 1002.55, 22.418563048633356, 34.75717990320478
0.8670000000000007, 644.17, 1002.01, 22.332584487803523, 34.738458764959574
0.8840000000000007, 641.16, 1001.79, 22.22823147647377, 34.73083163456338
0.9010000000000007, 640.2, 1001.6, 22.19494945292674, 34.724244567403034
0.9180000000000007, 640.76, 1001.23, 22.214363966662507, 34.71141712082761
0.9350000000000007, 642.33, 1000.98, 22.268793942671717, 34.702749927195576
0.9520000000000007, 643.47, 1000.8, 22.308316345633816, 34.6965095477805
0.9690000000000007, 646.28, 1000.94, 22.405735602057938, 34.70136317621445
0.9860000000000008, 648.79, 1001.04, 22.492754226123612, 34.70483005366726
1.0030000000000008, 645.32, 1001.41, 22.372453578510907, 34.71765750024268
1.0200000000000007, 641.54, 1001.89, 22.24140561079447, 34.734298512016196
1.0370000000000006, 646.48, 1002.13, 22.41266935696357, 34.74261901790295
1.0540000000000005, 646.05, 1002.2, 22.39776178391646, 34.74504583211993
1.0710000000000004, 644.22, 1002.39, 22.334317926529934, 34.751632899280274
1.0880000000000003, 644.29, 1002.42, 22.3367447407469, 34.75267296251612
1.1050000000000002, 647.74, 1002.39, 22.45635201286905, 34.751632899280274
1.122, 647.53, 1002.18, 22.449071570218134, 34.74435245662936
1.139, 648.22, 1002.23, 22.472993024642566, 34.74608589535577
1.156, 648.35, 1002.35, 22.477499965331226, 34.75024614829915
1.1729999999999998, 650.06, 1002.26, 22.536783569774375, 34.74712595859162
1.1899999999999997, 648.49, 1001.99, 22.48235359376517, 34.73776538946901
1.2069999999999996, 648.02, 1001.96, 22.46605926973693, 34.73672532623317
1.2239999999999995, 645.7, 1001.98, 22.385627712831607, 34.73741870172373
1.2409999999999994, 643.73, 1002.03, 22.317330227011137, 34.73915214045014
1.2579999999999993, 643.55, 1001.87, 22.311089847596065, 34.73360513652563
1.2749999999999992, 641.48, 1001.8, 22.23932548432278, 34.73117832230866
1.2919999999999991, 642.73, 1001.8, 22.282661452482976, 34.73117832230866
