t,x_px,y_px,x_cm,y_cm
0, 710.79, 1526.27, 24.642218246869408, 52.91391049909168
0.017, 711.71, 1521.35, 24.674113519435316, 52.74334012841314
0.034, 711.89, 1519.59, 24.68035389885038, 52.68232308524358
0.051000000000000004, 710.9, 1523.13, 24.646031812067505, 52.805050547073265
0.068, 711.01, 1519.65, 24.649845377265603, 52.68440321171528
0.085, 711.17, 1519.9, 24.655392381190108, 52.693070405347314
0.10200000000000001, 711.44, 1518.65, 24.664752950312714, 52.649734437187114
0.11900000000000001, 711.78, 1517.27, 24.676540333652284, 52.60189152833826
0.136, 712.07, 1519.13, 24.686594278265453, 52.666375448960636
0.15300000000000002, 712.05, 1520.45, 24.685900902774886, 52.712138231337796
0.17000000000000004, 712.0, 1516.51, 24.684167464048482, 52.57554325969686
0.18700000000000006, 712.98, 1512.02, 24.718142863086076, 52.41988046206543
0.20400000000000007, 712.26, 1514.5, 24.693181345425803, 52.50585902289526
0.22100000000000009, 712.15, 1514.42, 24.689367780227702, 52.503085520933006
0.2380000000000001, 712.0, 1515.17, 24.684167464048482, 52.52908710182913
0.2550000000000001, 711.74, 1518.61, 24.67515358267116, 52.64834768620599
0.27200000000000013, 711.88, 1517.25, 24.680007211105103, 52.601198152847694
0.28900000000000015, 711.35, 1520.74, 24.66163276060518, 52.722192175950966
0.30600000000000016, 711.48, 1515.54, 24.66613970129384, 52.54191454840454
0.3230000000000002, 711.77, 1514.15, 24.676193645907002, 52.49372495181041
0.3400000000000002, 711.6, 1514.37, 24.67029995423722, 52.501352082206594
0.3570000000000002, 711.81, 1513.05, 24.67758039688813, 52.45558929982943
0.3740000000000002, 711.47, 1516.77, 24.66579301354856, 52.58455714107418
0.39100000000000024, 711.43, 1517.33, 24.66440626256743, 52.603971654809946
0.40800000000000025, 711.65, 1516.35, 24.672033392963623, 52.569996255772345
0.42500000000000027, 710.99, 1519.42, 24.64915200177504, 52.6764293935738
0.4420000000000003, 711.32, 1517.52, 24.660592697369335, 52.61055872197029
0.4590000000000003, 710.84, 1518.3, 24.64395168559582, 52.637600366102255
0.4760000000000003, 710.72, 1520.32, 24.63979143265244, 52.70763129064913
0.4930000000000003, 711.03, 1521.62, 24.650538752756166, 52.75270069753574
0.5100000000000003, 712.44, 1515.44, 24.69942172484087, 52.538447670951726
0.5270000000000004, 712.42, 1516.6, 24.698728349350304, 52.57866344940439
0.5440000000000004, 712.13, 1514.8, 24.688674404737142, 52.516259655253705
0.5610000000000004, 711.66, 1517.32, 24.672380080708905, 52.60362496706466
0.5780000000000004, 711.51, 1516.47, 24.66717976452968, 52.57415650871573
0.5950000000000004, 712.11, 1513.97, 24.68798102924658, 52.48748457239534
0.6120000000000004, 712.42, 1512.34, 24.698728349350304, 52.43097446991443
0.6290000000000004, 712.62, 1512.0, 24.70566210425594, 52.419187086574865
0.6460000000000005, 712.08, 1512.95, 24.686940966010734, 52.45212242237662
0.6630000000000005, 711.59, 1515.11, 24.669953266491937, 52.52700697535743
0.6800000000000005, 711.3, 1516.13, 24.65989932187877, 52.56236912537616
0.6970000000000005, 712.4, 1512.51, 24.698034973859745, 52.43686816158422
0.7140000000000005, 711.96, 1513.14, 24.682780713067356, 52.458709489536965
0.7310000000000005, 711.5, 1514.76, 24.666833076784403, 52.51487290427258
0.7480000000000006, 711.08, 1517.01, 24.652272191482577, 52.592877646960936
0.7650000000000006, 711.39, 1515.65, 24.663019511586302, 52.54572811360264
0.7820000000000006, 711.17, 1518.46, 24.655392381190108, 52.64314737002677
0.7990000000000006, 711.83, 1514.81, 24.678273772378695, 52.51660634299898
0.8160000000000006, 711.85, 1512.93, 24.67896714786926, 52.451429046886055
0.8330000000000006, 710.57, 1522.1, 24.634591116473217, 52.76934170930926
0.8500000000000006, 707.51, 1533.24, 24.52850466641705, 53.155551857552936
0.8670000000000007, 708.57, 1531.32, 24.5652535674169, 53.088987810458875
0.8840000000000007, 709.01, 1528.84, 24.58050782820929, 53.00300924962904
0.9010000000000007, 709.5, 1526.32, 24.597495527728086, 52.91564393781808
0.9180000000000007, 709.54, 1525.89, 24.598882278709212, 52.90073636477098
0.9350000000000007, 709.46, 1527.43, 24.59610877674696, 52.95412627754434
0.9520000000000007, 709.66, 1528.3, 24.60304253165259, 52.98428811138384
0.9690000000000007, 710.07, 1524.9, 24.61725672920914, 52.866414277988106
0.9860000000000008, 709.9, 1525.53, 24.61136303753935, 52.88825560594084
1.0030000000000008, 710.26, 1524.53, 24.623843796369485, 52.853586831412684
1.0200000000000007, 710.39, 1524.43, 24.628350737058145, 52.85011995395987
1.0370000000000006, 710.41, 1524.59, 24.62904411254871, 52.85566695788437
1.0540000000000005, 710.2, 1525.42, 24.6217636698978, 52.88444204074275
1.0710000000000004, 710.49, 1523.35, 24.63181761451096, 52.81267767746945
1.0880000000000003, 710.82, 1522.3, 24.643258310105256, 52.77627546421489
1.1050000000000002, 710.86, 1519.81, 24.64464506108638, 52.689950215639776
1.122, 711.18, 1517.88, 24.65573906893539, 52.623039480800436
1.139, 711.27, 1517.2, 24.658859258642924, 52.59946471412129
1.156, 711.07, 1517.71, 24.651925503737296, 52.617145789130646
1.1729999999999998, 711.24, 1516.6, 24.657819195407082, 52.57866344940439
1.1899999999999997, 710.86, 1522.05, 24.64464506108638, 52.76760827058285
1.2069999999999996, 708.08, 1532.83, 24.548265867898102, 53.14133765999639
1.2239999999999995, 709.45, 1527.04, 24.595762089001678, 52.940605455478355
1.2409999999999994, 709.76, 1525.89, 24.606509409105406, 52.90073636477098
1.2579999999999993, 710.02, 1525.25, 24.615523290482727, 52.87854834907296
1.2749999999999992, 709.72, 1528.79, 24.60512265812428, 53.001275810902634
1.2919999999999991, 709.82, 1528.36, 24.6085895355771, 52.98636823785552
1.308999999999999, 707.75, 1535.59, 24.53682517230381, 53.23702347769411
1.325999999999999, 709.03, 1532.26, 24.58120120369985, 53.12157645851534
1.3429999999999989, 709.87, 1526.16, 24.610322974303504, 52.910096933893584
1.3599999999999988, 710.51, 1522.49, 24.632510990001524, 52.782862531375244
1.3769999999999987, 710.97, 1524.68, 24.64845862628448, 52.85878714759191
1.3939999999999986, 709.59, 1525.92, 24.60061571743562, 52.901776428006826
1.4109999999999985, 707.48, 1521.88, 24.52746460318121, 52.761714578913065
1.4279999999999984, 713.25, 1500.79, 24.727503432208678, 52.030550124114214
1.4449999999999983, 718.01, 1496.74, 24.89252679896271, 51.890141587275174
1.4619999999999982, 719.85, 1500.15, 24.956317344094522, 52.00836210841619
1.478999999999998, 716.64, 1494.58, 24.845030577859134, 51.81525703429435
1.495999999999998, 717.0, 1492.74, 24.85751133668927, 51.75146648916254
1.512999999999998, 715.04, 1487.64, 24.78956053861408, 51.57465573906894
1.5299999999999978, 710.7, 1469.86, 24.639098057161878, 50.95824492795828
1.5469999999999977, 706.37, 1452.73, 24.48898226345495, 50.36436882029094
1.5639999999999976, 703.67, 1446.64, 24.395376572228923, 50.15323598341446
1.5809999999999975, 700.69, 1460.79, 24.292063624135015, 50.643799142987895
1.5979999999999974, 707.21, 1452.59, 24.518104034058606, 50.35951519185699
1.6149999999999973, 710.31, 1432.95, 24.625577235095893, 49.67862046012397
1.6319999999999972, 711.01, 1420.35, 24.649845377265603, 49.24179390106918
1.6489999999999971, 704.2, 1409.08, 24.41375102272885, 48.85107681213684
1.665999999999997, 697.52, 1406.97, 24.182163608880753, 48.77792569788243
1.682999999999997, 697.72, 1396.51, 24.189097363786384, 48.4152903163179
1.6999999999999968, 702.39, 1389.97, 24.35100054083288, 48.188556530903746
1.7169999999999968, 708.61, 1377.03, 24.566640318398026, 47.73994258850938
1.7339999999999967, 713.67, 1364.99, 24.742064317510504, 47.32253054319036
