t,x,y,vx,vy,v, v_cm
0, 588.08, 1558.8, 0, 0, 0.0, 0.0
0.033, 587.91, 1558.68, -5.236076831817627, -3.5474371910095215, 6.3246192546, 0.2192667989
0.066, 588.13, 1558.87, 6.560354709625244, 5.792791366577148, 8.7518387089, 0.3034155229
0.099, 587.91, 1559.0, -6.7675042152404785, 3.828568935394287, 7.7754134384, 0.2695640554
0.132, 588.02, 1559.25, 3.205270528793335, 7.583155632019043, 8.2327399757, 0.285419006
0.165, 587.9, 1559.15, -3.7749319076538086, -3.1368372440338135, 4.9081421138, 0.1701592723
0.198, 587.65, 1559.03, -7.527669429779053, -3.5437381267547607, 8.3200892172, 0.2884472971
0.231, 587.57, 1558.95, -2.5560784339904785, -2.489494562149048, 3.5680695214, 0.1237005977
0.264, 587.51, 1559.04, -1.969770908355713, 2.8446083068847656, 3.4600280531, 0.1199549324
0.29700000000000004, 587.33, 1559.09, -5.43212890625, 1.457445502281189, 5.6242485392, 0.1949858045
0.33000000000000007, 587.23, 1559.06, -3.1331379413604736, -1.0394471883773804, 3.3010609164, 0.1144437366
0.3630000000000001, 587.17, 1559.09, -1.868045687675476, 0.9876598119735718, 2.1130703805, 0.0732575606
0.39600000000000013, 587.01, 1559.26, -4.731149196624756, 5.197236061096191, 7.0281601284, 0.2436576988
0.42900000000000016, 586.94, 1559.23, -2.0992395877838135, -1.0431463718414307, 2.3441333712, 0.0812682313
0.4620000000000002, 586.95, 1559.21, 0.244140625, -0.6806344985961914, 0.7230961054, 0.0250688558
0.4950000000000002, 586.89, 1559.07, -1.7681699991226196, -4.342743873596191, 4.6889070561, 0.1625586615
0.5280000000000002, 586.89, 1559.01, 0.11467210948467255, -1.6941879987716675, 1.6980643725, 0.0588698109
0.5610000000000003, 587.0, 1559.11, 3.3513848781585693, 3.159031629562378, 4.6055685587, 0.1596694179
0.5940000000000003, 586.99, 1559.13, -0.34771543741226196, 0.6029533743858337, 0.6960307494, 0.0241305331
0.6270000000000003, 586.87, 1559.21, -3.689852714538574, 2.44140625, 4.4244183347, 0.1533891617
0.6600000000000004, 586.93, 1559.19, 1.692338466644287, -0.48088306188583374, 1.7593345326, 0.0609939722
0.6930000000000004, 586.82, 1559.15, -3.190474033355713, -1.2872869968414307, 3.4403827024, 0.1192738522
0.7260000000000004, 586.77, 1559.08, -1.4260032176971436, -2.0530006885528564, 2.4996593243, 0.0866601255
0.7590000000000005, 586.81, 1559.0, 1.0782877206802368, -2.3859198093414307, 2.6182661424, 0.0907720785
0.7920000000000005, 586.69, 1558.91, -3.754586935043335, -2.7965199947357178, 4.6816072172, 0.162305585
