t,x,y,vx,vy,v, v_cm
0, 590.2, 1557.8, 0, 0, 0.0, 0.0
0.033, 589.41, 1556.88, -23.829605102539062, -27.91341209411621, 36.7016166809, 1.2724000735
0.066, 589.27, 1556.38, -4.198479175567627, -15.13671875, 15.7081979329, 0.5445839724
0.099, 589.07, 1556.41, -6.1109137535095215, 0.8840849995613098, 6.1745340148, 0.2140635276
0.132, 589.07, 1556.44, 0.14426492154598236, 1.0468454360961914, 1.0567392243, 0.0366358539
0.165, 588.97, 1556.6, -3.0480587482452393, 4.779237747192383, 5.6684896491, 0.1965195896
0.198, 588.94, 1556.66, -0.8064038753509521, 1.6682943105697632, 1.8529687362, 0.0642401553
0.231, 589.0, 1556.63, 1.6756924390792847, -0.8101029992103577, 1.8612394202, 0.0645268898
0.264, 589.06, 1556.82, 1.9494259357452393, 5.692915439605713, 6.0174370749, 0.2086171692
0.29700000000000004, 589.0, 1556.86, -1.847700595855713, 1.350171685218811, 2.288440711, 0.079337435
0.33000000000000007, 588.99, 1557.04, -0.18495501577854156, 5.315607070922852, 5.3188237868, 0.1843971026
0.3630000000000001, 589.01, 1557.01, 0.6454930305480957, -1.0283498764038086, 1.2141518539, 0.0420931569
0.39600000000000013, 589.08, 1556.92, 2.2194602489471436, -2.74843168258667, 3.5326875444, 0.122473948
0.42900000000000016, 589.03, 1556.76, -1.5665689706802368, -4.81992769241333, 5.0681200269, 0.1757055105
0.4620000000000002, 588.98, 1556.76, -1.5832149982452393, -0.05178740620613098, 1.5840617395, 0.0549174793
0.4950000000000002, 588.99, 1556.64, 0.4327947497367859, -3.5955255031585693, 3.6214796928, 0.1255522629
0.5280000000000002, 588.97, 1556.51, -0.4568389058113098, -4.065311431884766, 4.0908994578, 0.1418264709
0.5610000000000003, 589.09, 1556.59, 3.5770301818847656, 2.515388250350952, 4.3729077377, 0.1516033524
0.5940000000000003, 589.14, 1556.53, 1.5924627780914307, -1.9272313117980957, 2.5000316618, 0.086673034
0.6270000000000003, 588.94, 1556.56, -6.073922634124756, 0.7694128751754761, 6.122461221, 0.2122582276
0.6600000000000004, 588.81, 1556.56, -3.872958183288574, -0.007398200687021017, 3.8729652477, 0.1342709589
0.6930000000000004, 588.71, 1556.73, -2.9870235919952393, 5.18613862991333, 5.9848428648, 0.2074871679
0.7260000000000004, 588.84, 1556.74, 4.033868789672852, 0.44389206171035767, 4.0582184751, 0.1406934613
0.7590000000000005, 588.77, 1556.84, -2.07704496383667, 2.9370856285095215, 3.5973028782, 0.1247140824
0.7920000000000005, 588.72, 1556.75, -1.6146572828292847, -2.6004676818847656, 3.060972183, 0.1061201544
0.8250000000000005, 588.49, 1556.81, -7.035688877105713, 1.908735752105713, 7.2900062923, 0.2527355845
0.8580000000000005, 588.6, 1556.78, 3.340287685394287, -0.9469696879386902, 3.4719264977, 0.1203674369
0.8910000000000006, 588.5, 1556.8, -3.157182216644287, 0.5141749382019043, 3.1987770903, 0.1108976817
0.9240000000000006, 588.57, 1556.72, 2.088142156600952, -2.300840377807617, 3.1071215568, 0.1077200967
