t,x,y,vx,vy,v, v_cm
0, 673.19, 1592.88, 0, 0, 0.0, 0.0
0.033, 673.11, 1592.72, -2.3230350017547607, -4.971590995788574, 5.4875503433, 0.1902466456
0.066, 673.21, 1592.68, 3.0628552436828613, -1.0949337482452393, 3.2526854644, 0.112766619
0.099, 673.2, 1592.5, -0.1979018747806549, -5.574544429779053, 5.5780562709, 0.1933843752
0.132, 673.18, 1592.63, -0.4827325940132141, 3.8655598163604736, 3.8955850505, 0.1350551598
0.165, 673.05, 1592.82, -3.950639247894287, 5.829782009124756, 7.0422943859, 0.2441477162
0.198, 673.01, 1592.84, -1.2188535928726196, 0.7546164989471436, 1.433544605, 0.0496992347
0.231, 672.92, 1592.69, -2.763227939605713, -4.601680755615234, 5.3675780397, 0.1860873528
0.264, 672.95, 1592.85, 0.9451201558113098, 4.712654113769531, 4.8064914201, 0.1666351673
0.29700000000000004, 673.03, 1592.81, 2.5246360301971436, -1.3205788135528564, 2.8491605493, 0.0987769047
0.33000000000000007, 673.17, 1592.85, 4.14669132232666, 1.3242779970169067, 4.3530174576, 0.1509137808
0.3630000000000001, 673.14, 1592.94, -0.9469696879386902, 2.655954122543335, 2.8197240665, 0.0977563779
0.39600000000000013, 672.99, 1592.92, -4.446318626403809, -0.7176254987716675, 4.5038577604, 0.1561432292
0.42900000000000016, 672.86, 1592.91, -4.043116569519043, -0.2034505158662796, 4.0482321566, 0.1403472479
0.4620000000000002, 673.0, 1593.1, 4.292806148529053, 5.7373046875, 7.1655319853, 0.2484202128
0.4950000000000002, 673.22, 1592.98, 6.7064690589904785, -3.554835557937622, 7.5903611647, 0.2631485198
0.5280000000000002, 673.09, 1592.98, -3.998727560043335, -0.11837121099233627, 4.0004791926, 0.1386917111
0.5610000000000003, 673.2, 1592.75, 3.264456033706665, -6.909919738769531, 7.6422289703, 0.2649467131
0.5940000000000003, 673.15, 1592.75, -1.5665689706802368, -0.14056581258773804, 1.5728626705, 0.0545292213
0.6270000000000003, 673.31, 1592.64, 4.745945930480957, -3.262606620788574, 5.7592188698, 0.1996650605
0.6600000000000004, 673.28, 1592.52, -1.0265003442764282, -3.662109375, 3.8032549721, 0.1318541891
0.6930000000000004, 673.09, 1592.58, -5.713260650634766, 1.753373622894287, 5.9762583537, 0.2071895534
0.7260000000000004, 672.99, 1592.65, -3.17567777633667, 2.1935665607452393, 3.8596196271, 0.1338082826
0.7590000000000005, 672.79, 1592.66, -6.208940029144287, 0.4475911557674408, 6.225052137, 0.215814929
