t,x,y,vx,vy,v, v_cm
0, 800.37, 1622.62, 0, 0, 0.0, 0.0
0.033, 800.76, 1622.53, 11.84451961517334, -2.5856711864471436, 12.1234626975, 0.4203055948
0.066, 800.49, 1622.39, -8.115826606750488, -4.165186882019043, 9.1222488227, 0.3162571876
0.099, 800.49, 1622.42, -0.07768110930919647, 0.8322975635528564, 0.8359148254, 0.0289801426
0.132, 800.55, 1622.58, 1.9013376235961914, 4.7385478019714355, 5.1057732162, 0.1770109004
0.165, 800.59, 1622.51, 1.3076319694519043, -2.0825934410095215, 2.4590845307, 0.0852534471
0.198, 800.73, 1622.51, 4.355690956115723, -0.10357481241226196, 4.3569221843, 0.1510491528
0.231, 800.43, 1622.43, -9.21260929107666, -2.3748223781585693, 9.5137767281, 0.3298309803
0.264, 800.39, 1622.44, -1.074588656425476, 0.4512902498245239, 1.1655057626, 0.0404066565
0.29700000000000004, 800.44, 1622.28, 1.4703924655914307, -4.831025123596191, 5.0498374535, 0.1750716761
0.33000000000000007, 800.43, 1622.33, -0.42539653182029724, 1.4315518140792847, 1.4934198374, 0.0517750356
0.3630000000000001, 800.28, 1622.25, -4.450017929077148, -2.348928689956665, 5.0319107285, 0.1744501785
0.39600000000000013, 800.46, 1622.19, 5.5005621910095215, -1.960523247718811, 5.8395063526, 0.2024485291
0.42900000000000016, 800.42, 1622.16, -1.1818625926971436, -0.8507930636405945, 1.4562444531, 0.0504862106
0.4620000000000002, 800.41, 1622.11, -0.2792820930480957, -1.5462239980697632, 1.5712437691, 0.054473096
0.4950000000000002, 800.24, 1622.23, -5.152846813201904, 3.7323923110961914, 6.3625924034, 0.2205832814
0.5280000000000002, 800.01, 1622.2, -6.994998931884766, -0.9173768758773804, 7.0548983824, 0.2445846813
0.5610000000000003, 800.02, 1622.01, 0.38840553164482117, -5.8371806144714355, 5.8500886698, 0.2028154051
0.5940000000000003, 800.07, 1622.0, 1.5980113744735718, -0.4216974377632141, 1.6527156907, 0.0572976276
0.6270000000000003, 799.91, 1621.98, -4.906856536865234, -0.5178740620613098, 4.9341094532, 0.1710595281
0.6600000000000004, 799.9, 1622.03, -0.1683090627193451, 1.6350023746490479, 1.6436425207, 0.056983072
0.6930000000000004, 799.64, 1621.86, -7.797703742980957, -5.115855693817139, 9.3261013168, 0.3233245038
0.7260000000000004, 799.76, 1621.92, 3.7286932468414307, 1.8273556232452393, 4.1523947367, 0.1439584369
0.7590000000000005, 799.69, 1621.84, -2.041903495788574, -2.548680067062378, 3.2657526165, 0.1132196411
0.7920000000000005, 799.72, 1621.85, 0.8396958112716675, 0.2034505158662796, 0.8639913892, 0.0299535227
0.8250000000000005, 799.79, 1621.82, 2.230557441711426, -0.8507930636405945, 2.3873071523, 0.0827650134
0.8580000000000005, 799.84, 1621.84, 1.3908617496490479, 0.6621389985084534, 1.5404299166, 0.0534048175
0.8910000000000006, 799.71, 1621.65, -3.933993339538574, -5.774295806884766, 6.9870447437, 0.2422322788
0.9240000000000006, 799.82, 1621.71, 3.2718544006347656, 1.9346295595169067, 3.8010291463, 0.1317770224
0.9570000000000006, 799.89, 1621.89, 2.1288323402404785, 5.452474117279053, 5.8533236982, 0.2029275595
0.9900000000000007, 799.87, 1622.02, -0.5049272179603577, 3.828568935394287, 3.8617212986, 0.133881145
1.0230000000000006, 800.0, 1621.96, 3.9913294315338135, -1.8199573755264282, 4.3866794004, 0.1520807991
1.0560000000000005, 800.3, 1621.93, 9.14787483215332, -0.7620146870613098, 9.1795578448, 0.3182440212
1.0890000000000004, 800.28, 1621.89, -0.7453687191009521, -1.191110372543335, 1.4051044461, 0.0487132492
1.1220000000000003, 800.33, 1621.98, 1.4130563735961914, 2.7077414989471436, 3.0542744311, 0.1058879516
1.1550000000000002, 800.38, 1621.97, 1.610958218574524, -0.19975142180919647, 1.6232951097, 0.0562776522
1.1880000000000002, 800.31, 1621.98, -2.0067620277404785, 0.3514145314693451, 2.0372987332, 0.0706306504
1.221, 800.31, 1621.97, 0.04993785545229912, -0.2885298430919647, 0.2928195065, 0.0101516934
1.254, 800.36, 1621.98, 1.664595127105713, 0.22564512491226196, 1.6798192172, 0.0582372737
1.287, 800.27, 1622.01, -2.639308214187622, 0.8692886233329773, 2.7787786069, 0.096336849
1.3199999999999998, 800.09, 1620.99, -5.55419921875, -30.80240821838379, 31.2991605506, 1.08510354
1.3529999999999998, 795.79, 1617.09, -130.40623474121094, -118.03829193115234, 175.8943552782, 6.0980417439
1.3859999999999997, 795.47, 1611.78, -9.69719123840332, -160.85537719726562, 161.1474116492, 5.5867832803
1.4189999999999996, 796.38, 1591.85, 27.55459976196289, -604.0372314453125, 604.6653775023, 20.9630076376
1.4519999999999995, 794.42, 1573.68, -59.392757415771484, -550.5482177734375, 553.742578957, 19.1975766165
1.4849999999999994, 792.37, 1552.4, -62.10789489746094, -644.7088012695312, 647.6934556563, 22.4547383775
